match_id,date,bowler,wickets,runs_given,overs_bowled
1304085,26-04-2022,R Ashwin,3,16,4
1304085,26-04-2022,Shahbaz Ahmed,0,33,3
1304085,26-04-2022,TA Boult,0,20,3
1304085,26-04-2022,YS Chahal,1,22,4
1304086,27-04-2022,AS Joseph,2,34,4
1304086,27-04-2022,B Kumar,0,33,4
1304086,27-04-2022,LH Ferguson,0,50,4
1304086,27-04-2022,M Jansen,0,57,4
1304086,27-04-2022,Mohammed Shami,3,29,4
1304086,27-04-2022,Rashid Khan,0,45,4
1304086,27-04-2022,T Natarajan,0,42,4
1304086,27-04-2022,Umran Malik,5,24,4
1304086,27-04-2022,Washington Sundar,0,32,4
1304086,27-04-2022,Yash Dayal,1,23,4
1304087,28-04-2022,AD Russell,1,14,1
1304087,28-04-2022,AR Patel,1,28,4
1304087,28-04-2022,C Sakariya,1,17,3
1304087,28-04-2022,Harshit Rana,1,23,3
1304087,28-04-2022,Kuldeep Yadav,4,14,3
1304087,28-04-2022,Lalit Yadav,0,31,3
1304087,28-04-2022,Mustafizur Rahman,3,17,4
1304087,28-04-2022,N Rana,0,14,1
1304087,28-04-2022,SN Thakur,0,30,3
1304087,28-04-2022,SP Narine,1,18,4
1304087,28-04-2022,SS Iyer,0,7,1
1304087,28-04-2022,TG Southee,0,30,4
1304087,28-04-2022,UT Yadav,3,24,4
1304087,28-04-2022,VR Iyer,0,14,1
1304088,29-04-2022,Arshdeep Singh,1,23,4
1304088,29-04-2022,Avesh Khan,0,25,3
1304088,29-04-2022,JO Holder,0,8,1
1304088,29-04-2022,K Rabada,4,37,4
1304088,29-04-2022,KH Pandya,2,10,4
1304088,29-04-2022,LS Livingstone,0,22,2
1304088,29-04-2022,Mohsin Khan,3,22,4
1304088,29-04-2022,PVD Chameera,2,15,4
1304088,29-04-2022,R Dhawan,0,13,2
1304088,29-04-2022,RD Chahar,2,30,4
1304088,29-04-2022,Ravi Bishnoi,1,38,4
1304088,29-04-2022,Sandeep Sharma,1,16,4
1304089,30-04-2022,AS Joseph,1,41,4
1304089,30-04-2022,GJ Maxwell,0,10,1
1304089,30-04-2022,HV Patel,0,34,4
1304089,30-04-2022,JR Hazlewood,0,35,4
1304089,30-04-2022,LH Ferguson,1,36,4
1304089,30-04-2022,Mohammed Shami,1,38,4
1304089,30-04-2022,Mohammed Siraj,0,33,4
1304089,30-04-2022,PJ Sangwan,2,19,4
1304089,30-04-2022,PWH de Silva,2,28,4
1304089,30-04-2022,Rashid Khan,1,29,4
1304089,30-04-2022,Shahbaz Ahmed,2,25,3
1304090,30-04-2022,DJ Mitchell,0,20,1
1304090,30-04-2022,DR Sams,1,26,4
1304090,30-04-2022,HR Shokeen,2,47,3
1304090,30-04-2022,JJ Bumrah,0,26,4
1304090,30-04-2022,K Kartikeya,1,19,4
1304090,30-04-2022,KA Pollard,0,8,1
1304090,30-04-2022,KR Sen,1,28,4
1304090,30-04-2022,M Prasidh Krishna,1,28,4
1304090,30-04-2022,R Ashwin,1,21,4
1304090,30-04-2022,RP Meredith,2,20,4
1304090,30-04-2022,TA Boult,1,20,3
1304090,30-04-2022,YS Chahal,1,33,4
1304091,01-05-2022,AR Patel,0,23,4
1304091,01-05-2022,C Sakariya,0,41,4
1304091,01-05-2022,JO Holder,0,44,4
1304091,01-05-2022,K Gowtham,1,23,2
1304091,01-05-2022,KH Pandya,0,19,1
1304091,01-05-2022,Kuldeep Yadav,0,29,3
1304091,01-05-2022,Lalit Yadav,0,16,1
1304091,01-05-2022,MP Stoinis,0,13,1
1304091,01-05-2022,Mohsin Khan,4,15,4
1304091,01-05-2022,Mustafizur Rahman,0,35,4
1304091,01-05-2022,PVD Chameera,1,44,4
1304091,01-05-2022,Ravi Bishnoi,1,28,4
1304091,01-05-2022,SN Thakur,3,34,4
1304092,01-05-2022,AK Markram,0,36,3
1304092,01-05-2022,B Kumar,0,22,4
1304092,01-05-2022,D Pretorius,1,39,4
1304092,01-05-2022,M Jansen,0,38,4
1304092,01-05-2022,M Theekshana,0,26,4
1304092,01-05-2022,MJ Santner,1,36,3
1304092,01-05-2022,Mukesh Choudhary,4,45,4
1304092,01-05-2022,RA Jadeja,0,15,3
1304092,01-05-2022,Shashank Singh,0,10,1
1304092,01-05-2022,Simarjeet Singh,0,23,2
1304092,01-05-2022,T Natarajan,2,41,4
1304092,01-05-2022,Umran Malik,0,46,4
1304093,02-05-2022,AS Roy,1,28,4
1304093,02-05-2022,KR Sen,1,24,4
1304093,02-05-2022,M Prasidh Krishna,1,32,4
1304093,02-05-2022,R Ashwin,0,33,4
1304093,02-05-2022,SP Narine,0,19,4
1304093,02-05-2022,Shivam Mavi,1,31,4
1304093,02-05-2022,TA Boult,1,23,4
1304093,02-05-2022,TG Southee,2,43,4
1304093,02-05-2022,UT Yadav,1,22,4
1304093,02-05-2022,YS Chahal,0,31,4
1304094,03-05-2022,AS Joseph,0,24,3
1304094,03-05-2022,Arshdeep Singh,1,34,4
1304094,03-05-2022,K Rabada,4,30,4
1304094,03-05-2022,LH Ferguson,1,22,3
1304094,03-05-2022,LS Livingstone,1,15,3
1304094,03-05-2022,Mohammed Shami,1,43,4
1304094,03-05-2022,PJ Sangwan,0,23,2
1304094,03-05-2022,R Dhawan,1,23,4
1304094,03-05-2022,RD Chahar,0,11,2
1304094,03-05-2022,Rashid Khan,0,21,4
1304094,03-05-2022,Sandeep Sharma,1,16,4
1304095,04-05-2022,D Pretorius,2,40,3
1304095,04-05-2022,GJ Maxwell,2,22,4
1304095,04-05-2022,HV Patel,3,35,4
1304095,04-05-2022,JR Hazlewood,1,19,4
1304095,04-05-2022,M Theekshana,3,27,4
1304095,04-05-2022,MM Ali,2,25,4
1304095,04-05-2022,Mohammed Siraj,0,22,2
1304095,04-05-2022,Mukesh Choudhary,0,29,3
1304095,04-05-2022,PWH de Silva,1,31,3
1304095,04-05-2022,RA Jadeja,1,20,4
1304095,04-05-2022,Shahbaz Ahmed,1,27,3
1304095,04-05-2022,Simarjeet Singh,0,20,2
1304096,05-05-2022,A Nortje,1,32,4
1304096,05-05-2022,AK Markram,0,11,1
1304096,05-05-2022,B Kumar,1,25,4
1304096,05-05-2022,KK Ahmed,3,30,4
1304096,05-05-2022,Kartik Tyagi,0,35,4
1304096,05-05-2022,Kuldeep Yadav,1,40,4
1304096,05-05-2022,MR Marsh,1,35,4
1304096,05-05-2022,S Gopal,1,34,3
1304096,05-05-2022,SA Abbott,1,44,4
1304096,05-05-2022,SN Thakur,2,38,4
1304096,05-05-2022,Umran Malik,0,46,4
1304097,06-05-2022,AS Joseph,1,41,4
1304097,06-05-2022,DR Sams,1,18,3
1304097,06-05-2022,JJ Bumrah,0,48,4
1304097,06-05-2022,K Kartikeya,0,29,3
1304097,06-05-2022,KA Pollard,1,13,2
1304097,06-05-2022,LH Ferguson,2,33,4
1304097,06-05-2022,M Ashwin,2,29,4
1304097,06-05-2022,Mohammed Shami,0,40,4
1304097,06-05-2022,PJ Sangwan,1,21,3
1304097,06-05-2022,R Tewatia,0,11,1
1304097,06-05-2022,RP Meredith,1,31,4
1304097,06-05-2022,Rashid Khan,2,24,4
1304098,07-05-2022,Arshdeep Singh,2,28,4
1304098,07-05-2022,K Rabada,1,49,4
1304098,07-05-2022,KR Sen,0,40,4
1304098,07-05-2022,LS Livingstone,0,5,1
1304098,07-05-2022,M Prasidh Krishna,1,45,4
1304098,07-05-2022,R Ashwin,1,31,4
1304098,07-05-2022,R Dhawan,1,25,3
1304098,07-05-2022,RD Chahar,0,36,4
1304098,07-05-2022,Sandeep Sharma,0,40,4
1304098,07-05-2022,TA Boult,0,35,4
1304098,07-05-2022,YS Chahal,3,24,4
1304099,07-05-2022,AD Russell,2,21,3
1304099,07-05-2022,AS Roy,0,27,3
1304099,07-05-2022,Avesh Khan,3,17,3
1304099,07-05-2022,Harshit Rana,0,27,2
1304099,07-05-2022,JO Holder,4,31,3
1304099,07-05-2022,Mohsin Khan,1,6,3
1304099,07-05-2022,PVD Chameera,1,14,3
1304099,07-05-2022,Ravi Bishnoi,1,30,3
1304099,07-05-2022,SP Narine,1,20,4
1304099,07-05-2022,Shivam Mavi,1,49,4
1304099,07-05-2022,TG Southee,3,28,4
1304100,08-05-2022,Abhishek Sharma,0,13,2
1304100,08-05-2022,B Kumar,0,34,4
1304100,08-05-2022,Fazalhaq Farooqi,0,47,4
1304100,08-05-2022,GJ Maxwell,2,13,2
1304100,08-05-2022,HV Patel,1,19,4
1304100,08-05-2022,J Suchith,2,27,4
1304100,08-05-2022,JR Hazlewood,2,17,4
1304100,08-05-2022,Kartik Tyagi,1,38,4
1304100,08-05-2022,MK Lomror,0,7,1
1304100,08-05-2022,Mohammed Siraj,0,26,3
1304100,08-05-2022,PWH de Silva,5,18,4
1304100,08-05-2022,Shahbaz Ahmed,0,18,2
1304100,08-05-2022,Umran Malik,0,25,2
1304101,08-05-2022,A Nortje,3,41,4
1304101,08-05-2022,AR Patel,0,23,3
1304101,08-05-2022,DJ Bravo,2,23,3
1304101,08-05-2022,KK Ahmed,2,25,4
1304101,08-05-2022,Kuldeep Yadav,0,41,3
1304101,08-05-2022,M Theekshana,1,29,4
1304101,08-05-2022,MM Ali,3,13,4
1304101,08-05-2022,MR Marsh,1,31,3
1304101,08-05-2022,Mukesh Choudhary,2,22,3
1304101,08-05-2022,SN Thakur,0,35,3
1304101,08-05-2022,Simarjeet Singh,2,26,4
1304102,09-05-2022,AD Russell,4,22,3
1304102,09-05-2022,CV Varun,1,22,3
1304102,09-05-2022,DR Sams,1,23,4
1304102,09-05-2022,JJ Bumrah,5,10,4
1304102,09-05-2022,K Kartikeya,2,32,3
1304102,09-05-2022,KA Pollard,0,25,2
1304102,09-05-2022,M Ashwin,1,34,4
1304102,09-05-2022,PJ Cummins,4,21,4
1304102,09-05-2022,RP Meredith,0,30,3
1304102,09-05-2022,SP Narine,0,20,4
1304102,09-05-2022,TG Southee,1,10,3
1304102,09-05-2022,VR Iyer,0,8,1
1304103,10-05-2022,AS Joseph,0,14,2
1304103,10-05-2022,Avesh Khan,2,25,4
1304103,10-05-2022,HH Pandya,0,8,1
1304103,10-05-2022,JO Holder,1,38,4
1304103,10-05-2022,KH Pandya,0,24,4
1304103,10-05-2022,Mohammed Shami,1,4,3
1304103,10-05-2022,Mohsin Khan,1,18,4
1304103,10-05-2022,PVD Chameera,0,32,4
1304103,10-05-2022,R Sai Kishore,2,7,2
1304103,10-05-2022,Rashid Khan,5,22,4
1304103,10-05-2022,Yash Dayal,2,24,2
1304104,11-05-2022,A Nortje,2,38,4
1304104,11-05-2022,AR Patel,0,25,2
1304104,11-05-2022,C Sakariya,2,20,4
1304104,11-05-2022,KR Sen,0,32,4
1304104,11-05-2022,Kuldeep Yadav,0,20,3
1304104,11-05-2022,M Prasidh Krishna,0,20,3
1304104,11-05-2022,MR Marsh,2,25,3
1304104,11-05-2022,R Ashwin,0,30,4
1304104,11-05-2022,SN Thakur,0,26,4
1304104,11-05-2022,TA Boult,1,30,4
1304104,11-05-2022,YS Chahal,1,42,4
1304105,12-05-2022,DJ Bravo,0,15,2
1304105,12-05-2022,DR Sams,3,10,4
1304105,12-05-2022,HR Shokeen,0,11,2
1304105,12-05-2022,JJ Bumrah,1,12,3
1304105,12-05-2022,K Kartikeya,2,22,3
1304105,12-05-2022,M Theekshana,0,24,3
1304105,12-05-2022,MM Ali,1,17,2
1304105,12-05-2022,Mukesh Choudhary,3,20,4
1304105,12-05-2022,RP Meredith,3,22,3
1304105,12-05-2022,Ramandeep Singh,1,5,1
1304105,12-05-2022,Simarjeet Singh,1,17,4
1304106,13-05-2022,Arshdeep Singh,1,26,4
1304106,13-05-2022,GJ Maxwell,1,17,2
1304106,13-05-2022,HV Patel,5,33,4
1304106,13-05-2022,Harpreet Brar,1,31,4
1304106,13-05-2022,JR Hazlewood,0,62,4
1304106,13-05-2022,K Rabada,3,18,4
1304106,13-05-2022,Mohammed Siraj,0,35,2
1304106,13-05-2022,PWH de Silva,2,15,4
1304106,13-05-2022,R Dhawan,2,36,4
1304106,13-05-2022,RD Chahar,2,34,4
1304106,13-05-2022,Shahbaz Ahmed,1,40,4
1304107,14-05-2022,AD Russell,3,20,4
1304107,14-05-2022,B Kumar,1,22,4
1304107,14-05-2022,CV Varun,1,24,4
1304107,14-05-2022,M Jansen,1,30,4
1304107,14-05-2022,SP Narine,1,34,4
1304107,14-05-2022,T Natarajan,1,42,4
1304107,14-05-2022,TG Southee,2,23,4
1304107,14-05-2022,UT Yadav,1,19,4
1304107,14-05-2022,Umran Malik,3,31,4
1304107,14-05-2022,Washington Sundar,0,40,4
1304108,15-05-2022,AS Joseph,1,15,3
1304108,15-05-2022,HH Pandya,0,7,2
1304108,15-05-2022,M Pathirana,2,21,4
1304108,15-05-2022,MJ Santner,0,24,4
1304108,15-05-2022,MM Ali,1,11,2
1304108,15-05-2022,Mohammed Shami,2,19,4
1304108,15-05-2022,Mukesh Choudhary,0,28,3
1304108,15-05-2022,PH Solanki,0,18,4
1304108,15-05-2022,R Sai Kishore,1,30,4
1304108,15-05-2022,Rashid Khan,1,31,4
1304108,15-05-2022,Simarjeet Singh,0,25,3
1304108,15-05-2022,Yash Dayal,0,24,3
1304109,15-05-2022,A Badoni,1,5,1
1304109,15-05-2022,Avesh Khan,1,20,3
1304109,15-05-2022,JO Holder,1,12,2
1304109,15-05-2022,KH Pandya,0,16,2
1304109,15-05-2022,M Prasidh Krishna,2,26,4
1304109,15-05-2022,MP Stoinis,0,15,1
1304109,15-05-2022,Mohsin Khan,0,42,4
1304109,15-05-2022,OC McCoy,2,31,4
1304109,15-05-2022,PVD Chameera,0,34,3
1304109,15-05-2022,R Ashwin,1,23,4
1304109,15-05-2022,Ravi Bishnoi,3,30,4
1304109,15-05-2022,TA Boult,2,18,4
1304109,15-05-2022,YS Chahal,1,41,4
1304110,16-05-2022,A Nortje,1,27,4
1304110,16-05-2022,AR Patel,2,14,4
1304110,16-05-2022,Arshdeep Singh,3,36,4
1304110,16-05-2022,Harpreet Brar,0,29,3
1304110,16-05-2022,K Rabada,1,24,3
1304110,16-05-2022,KK Ahmed,0,43,4
1304110,16-05-2022,Kuldeep Yadav,2,14,3
1304110,16-05-2022,LS Livingstone,3,25,4
1304110,16-05-2022,Lalit Yadav,0,5,1
1304110,16-05-2022,R Dhawan,0,17,2
1304110,16-05-2022,RD Chahar,0,19,4
1304110,16-05-2022,SN Thakur,4,33,4
1304111,17-05-2022,Abhishek Sharma,0,10,1
1304111,17-05-2022,B Kumar,2,26,4
1304111,17-05-2022,DR Sams,1,39,4
1304111,17-05-2022,Fazalhaq Farooqi,0,28,4
1304111,17-05-2022,JJ Bumrah,1,32,4
1304111,17-05-2022,M Markande,0,31,3
1304111,17-05-2022,R Sanjay Yadav,0,21,2
1304111,17-05-2022,RP Meredith,1,42,4
1304111,17-05-2022,Ramandeep Singh,3,19,3
1304111,17-05-2022,T Natarajan,1,58,4
1304111,17-05-2022,Umran Malik,3,18,3
1304111,17-05-2022,Washington Sundar,1,36,4
1304112,18-05-2022,AD Russell,0,45,3
1304112,18-05-2022,Avesh Khan,0,56,4
1304112,18-05-2022,CV Varun,0,37,4
1304112,18-05-2022,JO Holder,0,43,4
1304112,18-05-2022,K Gowtham,1,23,2
1304112,18-05-2022,MP Stoinis,3,23,2
1304112,18-05-2022,Mohsin Khan,3,19,4
1304112,18-05-2022,N Rana,0,9,1
1304112,18-05-2022,Ravi Bishnoi,1,34,4
1304112,18-05-2022,SP Narine,0,27,4
1304112,18-05-2022,TG Southee,0,56,4
1304112,18-05-2022,UT Yadav,0,34,4
1304113,19-05-2022,GJ Maxwell,1,27,4
1304113,19-05-2022,HH Pandya,0,34,3
1304113,19-05-2022,HV Patel,1,6,1
1304113,19-05-2022,JR Hazlewood,2,39,4
1304113,19-05-2022,LH Ferguson,0,21,2
1304113,19-05-2022,MK Lomror,0,11,1
1304113,19-05-2022,Mohammed Shami,0,18,2
1304113,19-05-2022,PWH de Silva,1,24,4
1304113,19-05-2022,R Sai Kishore,0,20,4
1304113,19-05-2022,Rashid Khan,2,32,4
1304113,19-05-2022,S Kaul,0,43,4
1304113,19-05-2022,Shahbaz Ahmed,0,15,2
1304113,19-05-2022,Yash Dayal,0,34,4
1304114,20-05-2022,M Pathirana,0,20,4
1304114,20-05-2022,M Prasidh Krishna,0,32,4
1304114,20-05-2022,MJ Santner,1,15,3
1304114,20-05-2022,MM Ali,1,21,4
1304114,20-05-2022,Mukesh Choudhary,0,41,4
1304114,20-05-2022,OC McCoy,2,18,4
1304114,20-05-2022,PH Solanki,2,20,2
1304114,20-05-2022,R Ashwin,1,26,4
1304114,20-05-2022,Simarjeet Singh,1,18,3
1304114,20-05-2022,TA Boult,1,44,4
1304114,20-05-2022,YS Chahal,2,25,4
1304115,21-05-2022,A Nortje,2,37,4
1304115,21-05-2022,AR Patel,0,26,3
1304115,21-05-2022,DR Sams,1,29,4
1304115,21-05-2022,HR Shokeen,0,32,4
1304115,21-05-2022,JJ Bumrah,3,25,4
1304115,21-05-2022,KK Ahmed,0,22,4
1304115,21-05-2022,Kuldeep Yadav,1,33,4
1304115,21-05-2022,M Markande,1,26,4
1304115,21-05-2022,MR Marsh,0,7,2
1304115,21-05-2022,RP Meredith,0,8,2
1304115,21-05-2022,Ramandeep Singh,2,25,2
1304115,21-05-2022,SN Thakur,2,30,3
1304116,22-05-2022,Arshdeep Singh,0,25,4
1304116,22-05-2022,B Kumar,0,22,2
1304116,22-05-2022,Fazalhaq Farooqi,2,31,4
1304116,22-05-2022,Harpreet Brar,3,26,4
1304116,22-05-2022,J Suchith,1,36,4
1304116,22-05-2022,K Rabada,1,31,4
1304116,22-05-2022,LS Livingstone,0,25,4
1304116,22-05-2022,NT Ellis,4,38,4
1304116,22-05-2022,R Shepherd,0,22,1
1304116,22-05-2022,Umran Malik,1,24,3
1304116,22-05-2022,Washington Sundar,1,19,2
1312197,24-05-2022,AS Joseph,0,27,2
1312197,24-05-2022,HH Pandya,1,13,2
1312197,24-05-2022,M Prasidh Krishna,0,35,4
1312197,24-05-2022,Mohammed Shami,1,37,4
1312197,24-05-2022,OC McCoy,1,36,4
1312197,24-05-2022,R Ashwin,1,37,4
1312197,24-05-2022,R Sai Kishore,1,42,4
1312197,24-05-2022,Rashid Khan,0,15,4
1312197,24-05-2022,TA Boult,1,38,4
1312197,24-05-2022,YS Chahal,0,32,4
1312197,24-05-2022,Yash Dayal,3,43,4
1312198,25-05-2022,Avesh Khan,1,38,4
1312198,25-05-2022,HV Patel,1,18,4
1312198,25-05-2022,JR Hazlewood,3,40,4
1312198,25-05-2022,KH Pandya,1,38,4
1312198,25-05-2022,Mohammed Siraj,1,38,4
1312198,25-05-2022,Mohsin Khan,1,24,4
1312198,25-05-2022,PVD Chameera,0,53,4
1312198,25-05-2022,PWH de Silva,1,42,4
1312198,25-05-2022,Ravi Bishnoi,1,44,4
1312198,25-05-2022,Shahbaz Ahmed,0,33,4
1312199,27-05-2022,GJ Maxwell,0,17,3
1312199,27-05-2022,HV Patel,0,29,4
1312199,27-05-2022,JR Hazlewood,2,23,4
1312199,27-05-2022,M Prasidh Krishna,3,21,4
1312199,27-05-2022,Mohammed Siraj,0,31,2
1312199,27-05-2022,OC McCoy,3,22,4
1312199,27-05-2022,PWH de Silva,1,26,4
1312199,27-05-2022,R Ashwin,1,30,4
1312199,27-05-2022,Shahbaz Ahmed,0,35,2
1312199,27-05-2022,TA Boult,1,28,4
1312199,27-05-2022,YS Chahal,0,41,4
1312200,29-05-2022,HH Pandya,3,17,4
1312200,29-05-2022,LH Ferguson,0,22,3
1312200,29-05-2022,M Prasidh Krishna,1,34,4
1312200,29-05-2022,Mohammed Shami,2,33,4
1312200,29-05-2022,OC McCoy,0,26,4
1312200,29-05-2022,R Ashwin,0,32,3
1312200,29-05-2022,R Sai Kishore,2,20,2
1312200,29-05-2022,Rashid Khan,1,18,4
1312200,29-05-2022,TA Boult,1,12,4
1312200,29-05-2022,YS Chahal,1,20,4
1312200,29-05-2022,Yash Dayal,1,18,3
1359475,31-03-2023,AS Joseph,2,33,4
1359475,31-03-2023,DL Chahar,0,29,4
1359475,31-03-2023,HH Pandya,0,28,3
1359475,31-03-2023,J Little,1,41,4
1359475,31-03-2023,MJ Santner,0,32,4
1359475,31-03-2023,Mohammed Shami,2,28,4
1359475,31-03-2023,RA Jadeja,1,28,4
1359475,31-03-2023,RS Hangargekar,3,32,4
1359475,31-03-2023,Rashid Khan,2,26,4
1359475,31-03-2023,TU Deshpande,1,49,4
1359475,31-03-2023,Yash Dayal,0,14,1
1359476,01-04-2023,Arshdeep Singh,3,19,3
1359476,01-04-2023,CV Varun,1,25,4
1359476,01-04-2023,Harpreet Brar,0,7,1
1359476,01-04-2023,NT Ellis,1,25,3
1359476,01-04-2023,R Dhawan,0,15,1
1359476,01-04-2023,RD Chahar,1,12,2
1359476,01-04-2023,SM Curran,1,38,3
1359476,01-04-2023,SN Thakur,0,42,4
1359476,01-04-2023,SP Narine,1,39,4
1359476,01-04-2023,Sikandar Raza,1,24,3
1359476,01-04-2023,TG Southee,2,54,4
1359476,01-04-2023,UT Yadav,1,27,4
1359477,01-04-2023,AR Patel,1,38,4
1359477,01-04-2023,Avesh Khan,2,29,4
1359477,01-04-2023,C Sakariya,2,50,4
1359477,01-04-2023,JD Unadkat,0,33,3
1359477,01-04-2023,K Gowtham,0,22,4
1359477,01-04-2023,KK Ahmed,2,29,4
1359477,01-04-2023,KR Mayers,0,6,1
1359477,01-04-2023,Kuldeep Yadav,1,35,4
1359477,01-04-2023,MA Wood,5,12,4
1359477,01-04-2023,Mukesh Kumar,0,33,4
1359477,01-04-2023,Ravi Bishnoi,2,31,4
1359478,02-04-2023,AU Rashid,0,33,4
1359478,02-04-2023,B Kumar,0,35,3
1359478,02-04-2023,Fazalhaq Farooqi,2,41,4
1359478,02-04-2023,JO Holder,1,16,3
1359478,02-04-2023,KM Asif,0,14,3
1359478,02-04-2023,NA Saini,0,31,2
1359478,02-04-2023,R Ashwin,1,25,4
1359478,02-04-2023,T Natarajan,2,23,3
1359478,02-04-2023,TA Boult,2,21,4
1359478,02-04-2023,Umran Malik,1,31,3
1359478,02-04-2023,Washington Sundar,0,32,3
1359478,02-04-2023,YS Chahal,4,17,4
1359479,02-04-2023,Akash Deep,1,29,3
1359479,02-04-2023,Arshad Khan,1,24,3
1359479,02-04-2023,C Green,1,30,2
1359479,02-04-2023,GJ Maxwell,0,15,1
1359479,02-04-2023,HR Shokeen,0,17,1
1359479,02-04-2023,HV Patel,1,40,4
1359479,02-04-2023,JC Archer,0,33,4
1359479,02-04-2023,JP Behrendorff,0,37,3
1359479,02-04-2023,KV Sharma,2,31,4
1359479,02-04-2023,MG Bracewell,1,16,2
1359479,02-04-2023,Mohammed Siraj,1,15,4
1359479,02-04-2023,PP Chawla,0,26,4
1359479,02-04-2023,RJW Topley,1,14,2
1359480,03-04-2023,Avesh Khan,1,34,3
1359480,03-04-2023,BA Stokes,0,18,1
1359480,03-04-2023,DL Chahar,0,50,4
1359480,03-04-2023,K Gowtham,0,20,1
1359480,03-04-2023,KH Pandya,0,21,2
1359480,03-04-2023,KR Mayers,0,15,2
1359480,03-04-2023,MA Wood,3,49,4
1359480,03-04-2023,MJ Santner,1,21,4
1359480,03-04-2023,MM Ali,4,25,4
1359480,03-04-2023,RA Jadeja,0,14,1
1359480,03-04-2023,RS Hangargekar,0,21,2
1359480,03-04-2023,Ravi Bishnoi,3,27,4
1359480,03-04-2023,TU Deshpande,2,38,4
1359480,03-04-2023,Yash Thakur,0,35,4
1359481,04-04-2023,A Nortje,2,37,4
1359481,04-04-2023,AS Joseph,2,28,4
1359481,04-04-2023,HH Pandya,0,18,3
1359481,04-04-2023,J Little,0,27,4
1359481,04-04-2023,KK Ahmed,1,37,4
1359481,04-04-2023,Kuldeep Yadav,0,17,3
1359481,04-04-2023,MR Marsh,1,23,4
1359481,04-04-2023,Mohammed Shami,3,31,4
1359481,04-04-2023,Mukesh Kumar,0,41,4
1359481,04-04-2023,Rashid Khan,3,31,4
1359481,04-04-2023,Yash Dayal,0,12,1
1359482,05-04-2023,Arshdeep Singh,2,44,4
1359482,05-04-2023,Harpreet Brar,0,15,2
1359482,05-04-2023,JO Holder,2,29,4
1359482,05-04-2023,KM Asif,0,49,4
1359482,05-04-2023,NT Ellis,4,30,4
1359482,05-04-2023,R Ashwin,2,24,4
1359482,05-04-2023,RD Chahar,0,31,4
1359482,05-04-2023,SM Curran,1,44,4
1359482,05-04-2023,Sikandar Raza,0,18,2
1359482,05-04-2023,TA Boult,0,36,4
1359482,05-04-2023,YS Chahal,1,49,4
1359483,06-04-2023,Akash Deep,0,27,2
1359483,06-04-2023,CV Varun,4,15,4
1359483,06-04-2023,DJ Willey,2,15,4
1359483,06-04-2023,HV Patel,1,37,3
1359483,06-04-2023,KV Sharma,2,26,3
1359483,06-04-2023,MG Bracewell,1,34,3
1359483,06-04-2023,Mohammed Siraj,1,36,4
1359483,06-04-2023,SN Thakur,1,15,2
1359483,06-04-2023,SP Narine,2,16,4
1359483,06-04-2023,Shahbaz Ahmed,0,6,1
1359483,06-04-2023,Suyash Sharma,3,29,4
1359483,06-04-2023,TG Southee,0,25,2
1359483,06-04-2023,UT Yadav,0,17,2
1359484,07-04-2023,A Mishra,2,23,4
1359484,07-04-2023,AK Markram,0,14,2
1359484,07-04-2023,AU Rashid,2,23,3
1359484,07-04-2023,B Kumar,1,14,2
1359484,07-04-2023,DJ Hooda,0,8,1
1359484,07-04-2023,Fazalhaq Farooqi,1,12,3
1359484,07-04-2023,JD Unadkat,1,25,3
1359484,07-04-2023,KH Pandya,3,18,4
1359484,07-04-2023,KR Mayers,0,5,1
1359484,07-04-2023,Ravi Bishnoi,1,15,4
1359484,07-04-2023,T Natarajan,0,22,3
1359484,07-04-2023,Umran Malik,1,14,2
1359484,07-04-2023,Washington Sundar,0,11,1
1359484,07-04-2023,Yash Thakur,1,23,3
1359485,08-04-2023,A Nortje,0,44,4
1359485,08-04-2023,AR Patel,0,38,4
1359485,08-04-2023,JO Holder,0,27,3
1359485,08-04-2023,KK Ahmed,0,28,2
1359485,08-04-2023,Kuldeep Yadav,1,31,4
1359485,08-04-2023,M Ashwin,0,10,1
1359485,08-04-2023,Mukesh Kumar,2,36,4
1359485,08-04-2023,R Ashwin,2,22,4
1359485,08-04-2023,R Powell,1,16,2
1359485,08-04-2023,Sandeep Sharma,1,19,4
1359485,08-04-2023,TA Boult,3,29,4
1359485,08-04-2023,YS Chahal,3,25,4
1359486,08-04-2023,Arshad Khan,0,31,3
1359486,08-04-2023,C Green,0,19,3
1359486,08-04-2023,D Pretorius,0,24,4
1359486,08-04-2023,DL Chahar,0,10,1
1359486,08-04-2023,HR Shokeen,0,19,2
1359486,08-04-2023,JP Behrendorff,1,23,3
1359486,08-04-2023,K Kartikeya,1,24,4
1359486,08-04-2023,MJ Santner,2,28,4
1359486,08-04-2023,PP Chawla,1,33,4
1359486,08-04-2023,RA Jadeja,3,20,4
1359486,08-04-2023,SSB Magala,1,37,4
1359486,08-04-2023,TU Deshpande,2,30,3
1359487,09-04-2023,AS Joseph,2,27,4
1359487,09-04-2023,CV Varun,0,22,2
1359487,09-04-2023,J Little,1,42,4
1359487,09-04-2023,LH Ferguson,0,38,4
1359487,09-04-2023,Mohammed Shami,1,28,4
1359487,09-04-2023,Rashid Khan,3,37,4
1359487,09-04-2023,SN Thakur,0,39,3
1359487,09-04-2023,SP Narine,3,32,4
1359487,09-04-2023,Suyash Sharma,1,34,4
1359487,09-04-2023,UT Yadav,0,23,3
1359487,09-04-2023,Yash Dayal,0,69,4
